,filename,c1_lexical_similarity,c2_lexical_similarity,c3_lexical_similarity,c4_lexical_similarity,c5_lexical_similarity,c6_lexical_similarity,c7_lexical_similarity,c8_lexical_similarity,c9_lexical_similarity,c10_lexical_similarity,c11_lexical_similarity,c12_lexical_similarity,c13_lexical_similarity,c14_lexical_similarity,c15_lexical_similarity,c16_lexical_similarity,c1_semantic_similarity,c2_semantic_similarity,c3_semantic_similarity,c4_semantic_similarity,c5_semantic_similarity,c6_semantic_similarity,c7_semantic_similarity,c8_semantic_similarity,c9_semantic_similarity,c10_semantic_similarity,c11_semantic_similarity,c12_semantic_similarity,c13_semantic_similarity,c14_semantic_similarity,c15_semantic_similarity,c16_semantic_similarity,c1_new_content_proportion,c2_new_content_proportion,c3_new_content_proportion,c4_new_content_proportion,c5_new_content_proportion,c6_new_content_proportion,c7_new_content_proportion,c8_new_content_proportion,c9_new_content_proportion,c10_new_content_proportion,c11_new_content_proportion,c12_new_content_proportion,c13_new_content_proportion,c14_new_content_proportion,c15_new_content_proportion,c16_new_content_proportion,c1_len_quote,c2_len_quote,c3_len_quote,c4_len_quote,c5_len_quote,c6_len_quote,c7_len_quote,c8_len_quote,c9_len_quote,c10_len_quote,c11_len_quote,c12_len_quote,c13_len_quote,c14_len_quote,c15_len_quote,c16_len_quote,c1_len_original,c2_len_original,c3_len_original,c4_len_original,c5_len_original,c6_len_original,c7_len_original,c8_len_original,c9_len_original,c10_len_original,c11_len_original,c12_len_original,c13_len_original,c14_len_original,c15_len_original,c16_len_original,c1_question_count,c2_question_count,c3_question_count,c4_question_count,c5_question_count,c6_question_count,c7_question_count,c8_question_count,c9_question_count,c10_question_count,c11_question_count,c12_question_count,c13_question_count,c14_question_count,c15_question_count,c16_question_count,c17_lexical_similarity,c18_lexical_similarity,c19_lexical_similarity,c20_lexical_similarity,c17_semantic_similarity,c18_semantic_similarity,c19_semantic_similarity,c20_semantic_similarity,c17_new_content_proportion,c18_new_content_proportion,c19_new_content_proportion,c20_new_content_proportion,c17_len_quote,c18_len_quote,c19_len_quote,c20_len_quote,c17_len_original,c18_len_original,c19_len_original,c20_len_original,c17_question_count,c18_question_count,c19_question_count,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_disgust,op_fear,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_neutral,c2_anger,c2_joy,c2_sadness,c2_disgust,c2_fear,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_disgust,c3_fear,c3_surprise,c4_main,c4_neutral,c4_anger,c4_joy,c4_sadness,c4_surprise,c4_fear,c4_disgust,c5_main,c5_anger,c5_neutral,c5_sadness,c5_joy,c5_disgust,c5_fear,c5_surprise,c6_main,c6_neutral,c6_joy,c6_anger,c6_sadness,c6_disgust,c6_fear,c6_surprise,c7_main,c7_neutral,c7_joy,c7_anger,c7_sadness,c7_disgust,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_disgust,c8_surprise,c9_main,c9_disgust,c9_anger,c9_sadness,c9_neutral,c9_fear,c9_joy,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_disgust,c10_fear,c10_surprise,c11_main,c11_neutral,c11_anger,c11_disgust,c11_joy,c11_sadness,c11_surprise,c11_fear,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_fear,c12_surprise,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_surprise,c13_fear,c14_main,c14_neutral,c14_joy,c14_anger,c14_sadness,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_surprise,c15_joy,c15_anger,c15_sadness,c15_fear,c15_disgust,c16_main,c16_neutral,c16_anger,c16_joy,c16_sadness,c16_disgust,c16_fear,c16_surprise,outcome,c17_main,c17_anger,c17_neutral,c17_joy,c17_sadness,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_anger,c18_surprise,c18_joy,c18_sadness,c18_fear,c18_disgust,c19_main,c19_anger,c19_neutral,c19_sadness,c19_joy,c19_disgust,c19_fear,c19_surprise,c20_main,c20_anger,c20_neutral,c20_joy,c20_disgust,c20_sadness,c20_fear,c20_surprise
83,2030191996.0_4_deltaless_thread.xml,0.2615239464688713,0.2809760622347965,0.317292544313301,0.5025672292536137,0.3288448928293841,0.1264331009721846,0.2225516220648467,0.2031446910067848,,,,,,,,,0.5807667374610901,0.4683172404766083,0.4560698866844177,0.3701981008052826,0.516302764415741,0.6660546660423279,0.5038678646087646,0.4173332154750824,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,29,31,434,82,61,117.0,49.0,109.0,,,,,,,,,0,0,7,1,0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.107,0.079,0.762,0.044,0.005,0.001,0.001,anger,0.245,0.631,0.03,0.075,0.014,0.003,0.002,anger,0.103,0.794,0.011,0.042,0.046,0.002,0.003,anger,0.292,0.637,0.038,0.017,0.012,0.002,0.001,neutral,0.669,0.25,0.029,0.042,0.002,0.004,0.005,neutral,0.266,0.657,0.016,0.047,0.012,0.002,0.001,neutral,0.581,0.046,0.344,0.02,0.006,0.002,0.001,neutral,0.788,0.101,0.078,0.026,0.004,0.002,0.001,neutral,0.847,0.082,0.047,0.021,0.001,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2030191996.0_42_deltaless_thread.xml,0.0818417256464114,0.2095424038071012,0.27477548330733,0.2762185104384346,0.1513667570298754,0.0,0.2042865057577473,0.1473841802393042,0.086097151368837,0.1245704562861431,0.0,,,,,,0.3936349153518677,0.6467460989952087,0.4352263510227203,0.4996548295021057,0.2382700592279434,0.1057302951812744,0.4271625876426697,0.6148815155029297,0.6180282831192017,0.6300809383392334,-0.0025172664318233,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,10,59,28,18,35.0,14.0,26.0,22.0,42.0,5.0,,,,,,1,0,1,0,2,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.107,0.079,0.762,0.044,0.005,0.001,0.001,anger,0.044,0.863,0.026,0.017,0.04,0.002,0.009,neutral,0.625,0.168,0.018,0.165,0.018,0.004,0.002,anger,0.397,0.559,0.019,0.007,0.01,0.004,0.004,neutral,0.45,0.269,0.018,0.208,0.002,0.005,0.048,anger,0.479,0.446,0.034,0.017,0.005,0.005,0.014,neutral,0.327,0.149,0.314,0.145,0.061,0.003,0.002,neutral,0.783,0.031,0.07,0.107,0.005,0.003,0.001,neutral,0.306,0.044,0.263,0.196,0.015,0.171,0.005,neutral,0.014,0.352,0.109,0.502,0.003,0.019,0.001,anger,0.292,0.464,0.016,0.15,0.062,0.01,0.006,anger,0.203,0.676,0.01,0.098,0.009,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,223614694.0_3_deltaless_thread.xml,0.537485193514249,0.3179666963953996,0.5749215996729851,0.2815081977839623,0.2946363871606661,0.0961379247240842,,,,,,,,,,,0.671759307384491,0.6904281377792358,0.859349250793457,0.4205054044723511,0.535014808177948,0.5150908827781677,,,,,,,,,,,0.4675324675324675,1.0,0.6756756756756757,1.0,1.0,1.0,,,,,,,,,,,82,0,72,0,0,0.0,,,,,,,,,,,72,129,150,84,53,57.0,,,,,,,,,,,1,0,1,1,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.31,0.019,0.597,0.062,0.007,0.003,0.001,anger,0.213,0.756,0.014,0.007,0.007,0.002,0.002,neutral,0.892,0.059,0.03,0.015,0.002,0.002,0.001,anger,0.255,0.706,0.008,0.019,0.01,0.001,0.001,neutral,0.773,0.181,0.03,0.011,0.001,0.001,0.003,anger,0.887,0.044,0.009,0.014,0.04,0.003,0.003,neutral,0.768,0.033,0.174,0.019,0.004,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2076541612.0_4_deltaless_thread.xml,0.3954708910159101,0.1973748977754899,0.2488989122497666,0.2132464059128141,0.3920301359370248,0.0299028025305163,0.0239211030294333,0.1348776222471856,0.3493907781652683,0.1325277882730343,0.1337022987416287,0.5331848556809405,0.6114801989588172,,,,0.6807442307472229,0.4523650109767914,0.4940191507339477,0.5903856158256531,0.8029650449752808,0.3005382716655731,0.2737163603305816,0.4273742437362671,0.5859788656234741,0.6732234954833984,0.6079508066177368,0.8022967576980591,0.7959170937538147,,,,0.8976377952755905,1.0,0.875,1.0,0.7586206896551724,1.0,1.0,1.0,0.6619718309859155,1.0,1.0,0.8166666666666667,0.8341463414634146,,,,13,0,15,0,21,0.0,0.0,0.0,24.0,0.0,0.0,22.0,34.0,,,,114,11,105,43,66,19.0,88.0,32.0,47.0,34.0,90.0,98.0,171.0,,,,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.022,0.01,0.908,0.057,0.001,0.001,0.001,neutral,0.909,0.042,0.028,0.013,0.005,0.002,0.001,neutral,0.66,0.231,0.024,0.052,0.007,0.012,0.016,neutral,0.86,0.078,0.016,0.027,0.013,0.005,0.002,anger,0.358,0.6,0.008,0.023,0.001,0.001,0.009,anger,0.532,0.397,0.017,0.036,0.006,0.003,0.009,neutral,0.965,0.01,0.019,0.005,0.001,0.001,0.0,neutral,0.931,0.019,0.034,0.011,0.003,0.001,0.001,neutral,0.965,0.009,0.006,0.013,0.002,0.004,0.001,neutral,0.003,0.055,0.009,0.91,0.002,0.021,0.001,neutral,0.732,0.22,0.016,0.019,0.01,0.002,0.001,neutral,0.5,0.443,0.007,0.029,0.017,0.002,0.002,neutral,0.852,0.101,0.029,0.014,0.002,0.001,0.001,neutral,0.806,0.026,0.151,0.014,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2366753957.0_10_deltaless_thread.xml,0.2892344728359166,0.0997690691070796,0.0749804967765776,0.1744707866735906,0.0909545611887532,0.3001134494123278,,,,,,,,,,,0.6473680138587952,0.4698487222194671,0.3508311808109283,0.5524179339408875,0.5719910264015198,0.591972827911377,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0.0,,,,,,,,,,,94,18,99,10,44,29.0,,,,,,,,,,,0,1,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.036,0.011,0.911,0.037,0.003,0.001,0.001,neutral,0.822,0.114,0.028,0.024,0.01,0.002,0.001,neutral,0.917,0.008,0.032,0.009,0.009,0.011,0.015,neutral,0.955,0.02,0.004,0.019,0.002,0.001,0.0,neutral,0.961,0.009,0.022,0.003,0.001,0.002,0.003,neutral,0.161,0.78,0.016,0.037,0.003,0.001,0.001,neutral,0.777,0.042,0.1,0.075,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2512463257.0_20_deltaless_thread.xml,0.0695999314838987,0.0,0.1620124462894475,0.1694421749573434,0.0392427015130782,0.0273953308141046,0.0,0.0391846151353126,,,,,,,,,0.1659388840198516,0.2252681702375412,0.3429707884788513,0.1619441360235214,0.005083851981908,0.2509879469871521,0.1004992872476577,0.0845623686909675,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,3,9,13,35,18,18.0,14.0,16.0,,,,,,,,,0,0,0,0,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.648,0.016,0.236,0.084,0.013,0.001,0.001,joy,0.021,0.003,0.969,0.002,0.001,0.001,0.004,neutral,0.85,0.049,0.083,0.014,0.001,0.001,0.002,neutral,0.98,0.003,0.004,0.011,0.001,0.001,0.001,neutral,0.663,0.125,0.173,0.021,0.002,0.002,0.013,neutral,0.051,0.906,0.015,0.019,0.007,0.001,0.0,neutral,0.78,0.075,0.102,0.034,0.006,0.003,0.001,joy,0.051,0.935,0.01,0.002,0.001,0.001,0.001,neutral,0.757,0.116,0.068,0.028,0.014,0.001,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2547064804.0_2_deltaless_thread.xml,0.2388132214538317,0.4556804310910645,0.1490834707247408,0.0870114233899684,0.144725138614233,0.1279806691800241,,,,,,,,,,,0.4681395888328552,0.6651842594146729,0.5276100635528564,0.452204555273056,0.6052494049072266,0.4104792773723602,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0.0,,,,,,,,,,,88,153,35,34,59,69.0,,,,,,,,,,,6,0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.149,0.181,0.533,0.114,0.017,0.004,0.002,neutral,0.835,0.074,0.028,0.046,0.013,0.004,0.001,neutral,0.62,0.218,0.095,0.034,0.026,0.004,0.002,neutral,0.78,0.144,0.042,0.015,0.005,0.004,0.01,neutral,0.909,0.023,0.043,0.017,0.001,0.004,0.004,neutral,0.016,0.961,0.008,0.011,0.002,0.002,0.001,neutral,0.86,0.045,0.074,0.016,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2549309201.0_2_deltaless_thread.xml,0.3748748954415828,0.2585774362145345,0.1881219098261656,0.0,0.0,0.3361115155834003,0.1334429348095586,0.2958852054011354,0.2514020798055494,0.2526177206006196,0.0,0.0,0.0316433479677178,0.0,0.0,0.0693593361445913,0.5277338027954102,0.5886930823326111,0.547092854976654,0.1911600530147552,0.1420265734195709,0.7179107666015625,0.4925077557563782,0.5105695724487305,0.3957024812698364,0.6195090413093567,0.0670254305005073,0.2301975339651107,0.2399666309356689,0.2035152614116668,0.6254599690437317,0.0607652217149734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,31,20,5,37,43.0,33.0,216.0,47.0,24.0,6.0,16.0,19.0,7.0,3.0,49.0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0776320549344801,0.3008746734427109,0.2845630346708032,0.3562532269291908,0.5280958414077759,0.7179961204528809,0.4009393751621246,0.5717567801475525,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,93.0,26.0,35.0,0.0,0.0,0.0,1.0,anger,0.743,0.011,0.159,0.072,0.011,0.002,0.002,neutral,0.921,0.044,0.028,0.004,0.002,0.001,0.001,neutral,0.922,0.041,0.023,0.004,0.006,0.003,0.001,neutral,0.571,0.394,0.004,0.018,0.01,0.002,0.001,neutral,0.694,0.138,0.07,0.092,0.002,0.002,0.002,neutral,0.014,0.975,0.003,0.006,0.001,0.001,0.001,neutral,0.804,0.014,0.169,0.009,0.003,0.001,0.001,anger,0.08,0.012,0.893,0.005,0.008,0.001,0.002,neutral,0.848,0.02,0.111,0.015,0.002,0.003,0.001,anger,0.06,0.818,0.012,0.058,0.002,0.041,0.008,neutral,0.899,0.039,0.039,0.009,0.006,0.003,0.005,anger,0.123,0.688,0.078,0.068,0.035,0.003,0.004,neutral,0.875,0.045,0.026,0.046,0.002,0.003,0.004,neutral,0.886,0.023,0.065,0.011,0.01,0.001,0.003,neutral,0.935,0.016,0.024,0.016,0.002,0.002,0.005,neutral,0.932,0.001,0.043,0.015,0.006,0.001,0.003,neutral,0.829,0.147,0.011,0.008,0.003,0.001,0.001,0,anger,0.928,0.041,0.009,0.008,0.012,0.001,0.002,neutral,0.524,0.417,0.002,0.026,0.014,0.002,0.015,neutral,0.023,0.967,0.002,0.005,0.002,0.001,0.0,anger,0.912,0.075,0.005,0.004,0.003,0.001,0.001
91,2676326580.0_8_deltaless_thread.xml,0.5450502639514326,0.3542044208444506,0.179773319590677,0.3003865342787234,0.0752369000194326,0.1305438692063446,0.1407169419343963,0.0822649807071646,0.2397732560509378,0.214622838725172,0.1565634262593964,0.2796618726460578,0.1249909024182694,0.1802320520282468,0.2550381270779671,0.4662408522127231,0.7773761749267578,0.548629105091095,0.2679933607578277,0.4982452988624573,0.2887028157711029,0.6454231142997742,0.5857163071632385,0.4819831848144531,0.3083448410034179,0.5573659539222717,0.3301651775836944,0.5622026324272156,0.4743449091911316,0.5026052594184875,0.575937807559967,0.7166281342506409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,82,38,45,26,34.0,36.0,93.0,67.0,63.0,79.0,124.0,77.0,68.0,96.0,34.0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2379142838790135,0.179307425015043,0.3448630382898749,,0.711037814617157,0.5961095690727234,0.5915648341178894,,1.0,1.0,1.0,,0.0,0.0,0.0,,50.0,87.0,185.0,,0.0,0.0,0.0,,anger,0.605,0.095,0.217,0.066,0.012,0.003,0.001,neutral,0.933,0.013,0.036,0.014,0.001,0.001,0.001,anger,0.293,0.496,0.031,0.056,0.117,0.005,0.002,neutral,0.558,0.292,0.049,0.054,0.044,0.003,0.002,neutral,0.819,0.108,0.033,0.028,0.001,0.003,0.008,anger,0.615,0.196,0.043,0.039,0.102,0.003,0.003,anger,0.178,0.014,0.701,0.048,0.054,0.003,0.002,neutral,0.87,0.058,0.025,0.036,0.008,0.002,0.001,anger,0.084,0.038,0.765,0.027,0.004,0.08,0.002,anger,0.024,0.676,0.02,0.26,0.002,0.017,0.001,anger,0.028,0.926,0.008,0.01,0.024,0.002,0.003,anger,0.369,0.424,0.021,0.077,0.103,0.004,0.002,anger,0.391,0.507,0.058,0.025,0.015,0.002,0.002,anger,0.117,0.023,0.821,0.021,0.015,0.002,0.002,anger,0.036,0.005,0.949,0.004,0.004,0.001,0.001,anger,0.077,0.001,0.01,0.886,0.008,0.001,0.017,anger,0.203,0.491,0.091,0.047,0.006,0.012,0.149,0,neutral,0.108,0.789,0.03,0.032,0.032,0.006,0.002,neutral,0.784,0.116,0.001,0.043,0.044,0.002,0.009,neutral,0.015,0.932,0.021,0.027,0.003,0.001,0.001,,,,,,,,
92,258580368.0_2_deltaless_thread.xml,0.4198901539619155,0.5033592837670902,0.516334519179736,0.4644452784081725,0.644503565560204,0.7895281743901291,0.2867158933663317,,,,,,,,,,0.6664033532142639,0.5857452154159546,0.6299428939819336,0.7239668965339661,0.7747038006782532,0.7794680595397949,0.4485599994659424,,,,,,,,,,1.0,0.7142857142857143,0.5333333333333333,0.944954128440367,0.8435114503816794,0.6460807600950119,1.0,,,,,,,,,,0,64,35,6,41,149.0,0.0,,,,,,,,,,302,160,40,103,221,272.0,36.0,,,,,,,,,,1,0,0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.034,0.017,0.867,0.076,0.002,0.003,0.001,neutral,0.848,0.087,0.023,0.028,0.009,0.005,0.001,neutral,0.917,0.025,0.024,0.013,0.004,0.016,0.001,neutral,0.723,0.102,0.055,0.032,0.005,0.081,0.002,neutral,0.826,0.121,0.024,0.017,0.001,0.006,0.006,neutral,0.053,0.877,0.02,0.038,0.003,0.009,0.001,neutral,0.882,0.032,0.052,0.023,0.003,0.007,0.001,neutral,0.862,0.013,0.09,0.01,0.005,0.017,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,295203779.0_9_deltaless_thread.xml,0.337825978289642,0.4883197929181793,0.6685391156513408,0.6190738323436777,0.3522358463882211,,,,,,,,,,,,0.6618517637252808,0.8124417662620544,0.7971652150154114,0.7391146421432495,0.4515635669231415,,,,,,,,,,,,1.0,0.6938775510204082,0.6310160427807486,0.65,0.7878787878787878,,,,,,,,,,,,0,30,69,63,7,,,,,,,,,,,,88,68,118,117,26,,,,,,,,,,,,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.134,0.012,0.755,0.095,0.002,0.001,0.001,anger,0.301,0.597,0.025,0.054,0.018,0.003,0.001,neutral,0.482,0.469,0.019,0.02,0.007,0.002,0.001,anger,0.281,0.659,0.03,0.019,0.007,0.002,0.002,anger,0.205,0.732,0.013,0.037,0.002,0.004,0.006,anger,0.758,0.199,0.011,0.016,0.011,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,363480636.0_2_deltaless_thread.xml,0.0932461111870683,0.0,0.0,0.0797025118126694,0.0,0.0,0.1496625064462867,0.3641167042529282,0.4650686007822749,0.1399369067525863,,,,,,,0.5422606468200684,0.1364246606826782,0.1613635122776031,0.3770099282264709,0.3029831945896148,0.2984221577644348,0.2781687676906585,0.6858267188072205,0.5175478458404541,0.1275865286588668,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,0,0,0,0,0,0.0,0.0,0.0,16.0,0.0,,,,,,,12,6,12,4,5,25.0,97.0,166.0,8.0,3.0,,,,,,,1,0,1,0,1,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.09,0.012,0.727,0.165,0.003,0.001,0.001,anger,0.318,0.512,0.034,0.058,0.05,0.016,0.012,neutral,0.955,0.028,0.011,0.003,0.001,0.001,0.0,anger,0.323,0.461,0.066,0.051,0.064,0.025,0.01,neutral,0.754,0.139,0.064,0.021,0.002,0.013,0.006,neutral,0.121,0.827,0.012,0.035,0.001,0.002,0.003,sadness,0.121,0.043,0.075,0.419,0.165,0.161,0.016,anger,0.102,0.036,0.842,0.009,0.009,0.001,0.001,anger,0.181,0.032,0.691,0.028,0.003,0.064,0.001,joy,0.03,0.249,0.028,0.194,0.004,0.391,0.104,anger,0.09,0.882,0.006,0.016,0.004,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,363480636.0_3_deltaless_thread.xml,0.1577277311047855,0.2132605285438517,0.0,0.0544730554847479,0.3112574675270538,0.0,0.0,0.0,0.0403451759358538,0.5166571591458776,0.2343299509464643,0.3325128018283699,0.2421469495960249,0.0,,,0.5582291483879089,0.1647388488054275,0.1572005748748779,0.3115558624267578,0.5897380709648132,0.0984658151865005,0.1796995252370834,0.0613801516592502,0.221174880862236,0.8870853185653687,0.5158623456954956,0.8093879818916321,0.7063637375831604,0.4062221050262451,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6266666666666667,1.0,1.0,1.0,1.0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,55,5,12,8,10,2.0,0.0,21.0,57.0,47.0,16.0,32.0,21.0,19.0,,,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.09,0.012,0.727,0.165,0.003,0.001,0.001,neutral,0.856,0.043,0.048,0.046,0.004,0.002,0.001,joy,0.179,0.187,0.58,0.036,0.002,0.004,0.013,anger,0.082,0.86,0.034,0.011,0.007,0.003,0.002,neutral,0.527,0.116,0.026,0.323,0.001,0.004,0.003,neutral,0.107,0.553,0.19,0.1,0.034,0.013,0.004,neutral,0.927,0.022,0.03,0.012,0.001,0.002,0.006,neutral,0.929,0.019,0.036,0.013,0.001,0.0,0.003,anger,0.053,0.008,0.876,0.032,0.003,0.026,0.002,neutral,0.014,0.12,0.055,0.79,0.003,0.016,0.001,neutral,0.873,0.085,0.017,0.017,0.006,0.002,0.001,anger,0.286,0.372,0.004,0.31,0.011,0.015,0.002,neutral,0.717,0.183,0.058,0.034,0.005,0.003,0.001,neutral,0.66,0.019,0.121,0.183,0.01,0.002,0.005,neutral,0.659,0.035,0.254,0.044,0.004,0.002,0.002,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,444945722.0_1_deltaless_thread.xml,0.5099798672186885,0.2766945129375792,0.2626296630064836,0.170617766234763,0.1859140881563124,0.3002646447291656,0.3339865215592203,0.3542101922786383,0.3399594076452573,0.2766229020352313,0.1373195005000203,,,,,,0.5515621900558472,0.3166953921318054,0.3124721050262451,0.4190849959850311,0.4966694414615631,0.3744919002056122,0.5490208864212036,0.7119882702827454,0.6771231889724731,0.2378982007503509,0.3231199979782104,,,,,,1.0,1.0,1.0,1.0,1.0,0.65,1.0,0.6358024691358025,1.0,0.5333333333333333,1.0,,,,,,0,0,0,0,0,28.0,0.0,59.0,0.0,42.0,0.0,,,,,,55,39,56,71,68,52.0,84.0,103.0,136.0,48.0,47.0,,,,,,1,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.349,0.026,0.529,0.084,0.009,0.002,0.002,anger,0.12,0.823,0.014,0.012,0.015,0.002,0.014,neutral,0.526,0.424,0.021,0.016,0.01,0.001,0.002,anger,0.318,0.569,0.037,0.019,0.053,0.002,0.002,neutral,0.734,0.147,0.089,0.013,0.004,0.002,0.011,anger,0.834,0.106,0.017,0.026,0.015,0.001,0.001,neutral,0.641,0.022,0.323,0.007,0.005,0.001,0.001,anger,0.026,0.013,0.936,0.007,0.012,0.001,0.004,anger,0.03,0.017,0.923,0.01,0.001,0.013,0.006,anger,0.008,0.819,0.013,0.133,0.001,0.025,0.001,anger,0.153,0.813,0.009,0.012,0.011,0.002,0.001,anger,0.435,0.511,0.007,0.018,0.026,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
