,filename,c1_lexical_similarity,c1_semantic_similarity,c1_new_content_proportion,c1_len_quote,c1_len_original,c1_question_count,c2_lexical_similarity,c2_semantic_similarity,c2_new_content_proportion,c2_len_quote,c2_len_original,c2_question_count,c3_lexical_similarity,c3_semantic_similarity,c3_new_content_proportion,c3_len_quote,c3_len_original,c3_question_count,c4_lexical_similarity,c4_semantic_similarity,c4_new_content_proportion,c4_len_quote,c4_len_original,c4_question_count,c5_lexical_similarity,c5_semantic_similarity,c5_new_content_proportion,c5_len_quote,c5_len_original,c5_question_count,c6_lexical_similarity,c6_semantic_similarity,c6_new_content_proportion,c6_len_quote,c6_len_original,c6_question_count,c7_lexical_similarity,c7_semantic_similarity,c7_new_content_proportion,c7_len_quote,c7_len_original,c7_question_count,c8_lexical_similarity,c8_semantic_similarity,c8_new_content_proportion,c8_len_quote,c8_len_original,c8_question_count,c9_lexical_similarity,c9_semantic_similarity,c9_new_content_proportion,c9_len_quote,c9_len_original,c9_question_count,c10_lexical_similarity,c10_semantic_similarity,c10_new_content_proportion,c10_len_quote,c10_len_original,c10_question_count,c11_lexical_similarity,c11_semantic_similarity,c11_new_content_proportion,c11_len_quote,c11_len_original,c11_question_count,c12_lexical_similarity,c12_semantic_similarity,c12_new_content_proportion,c12_len_quote,c12_len_original,c12_question_count,c13_lexical_similarity,c13_semantic_similarity,c13_new_content_proportion,c13_len_quote,c13_len_original,c13_question_count,c14_lexical_similarity,c14_semantic_similarity,c14_new_content_proportion,c14_len_quote,c14_len_original,c14_question_count,c15_lexical_similarity,c15_semantic_similarity,c15_new_content_proportion,c15_len_quote,c15_len_original,c15_question_count,c16_lexical_similarity,c16_semantic_similarity,c16_new_content_proportion,c16_len_quote,c16_len_original,c16_question_count,c17_lexical_similarity,c17_semantic_similarity,c17_new_content_proportion,c17_len_quote,c17_len_original,c17_question_count,c18_lexical_similarity,c18_semantic_similarity,c18_new_content_proportion,c18_len_quote,c18_len_original,c18_question_count,c19_lexical_similarity,c19_semantic_similarity,c19_new_content_proportion,c19_len_quote,c19_len_original,c19_question_count,c20_lexical_similarity,c20_semantic_similarity,c20_new_content_proportion,c20_len_quote,c20_len_original,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_fear,op_disgust,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_anger,c2_neutral,c2_sadness,c2_joy,c2_fear,c2_disgust,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_fear,c3_disgust,c3_surprise,c4_main,c4_neutral,c4_anger,c4_sadness,c4_joy,c4_fear,c4_disgust,c4_surprise,c5_main,c5_joy,c5_neutral,c5_anger,c5_sadness,c5_disgust,c5_fear,c5_surprise,c6_main,c6_sadness,c6_neutral,c6_anger,c6_joy,c6_disgust,c6_fear,c6_surprise,c7_main,c7_anger,c7_disgust,c7_sadness,c7_joy,c7_neutral,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_surprise,c8_disgust,c9_main,c9_anger,c9_disgust,c9_sadness,c9_neutral,c9_joy,c9_fear,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_surprise,c10_fear,c10_disgust,c11_main,c11_neutral,c11_anger,c11_joy,c11_sadness,c11_disgust,c11_fear,c11_surprise,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_surprise,c12_fear,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_fear,c13_surprise,c14_main,c14_neutral,c14_anger,c14_sadness,c14_joy,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_anger,c15_joy,c15_sadness,c15_surprise,c15_fear,c15_disgust,c16_main,c16_joy,c16_neutral,c16_anger,c16_sadness,c16_disgust,c16_surprise,c16_fear,outcome,c17_main,c17_anger,c17_joy,c17_sadness,c17_neutral,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_joy,c18_anger,c18_sadness,c18_surprise,c18_fear,c18_disgust,c19_main,c19_neutral,c19_anger,c19_joy,c19_sadness,c19_surprise,c19_disgust,c19_fear,c20_main,c20_anger,c20_neutral,c20_joy,c20_sadness,c20_disgust,c20_surprise,c20_fear
87,2366753957.0_10_deltaless_thread.xml,0.1285509178599594,0.4671719968318939,1.0,0,32,0,0.0,0.0290665403008461,1.0,0,6,0,0.0277352472074539,0.1918018013238906,1.0,0,37,0,0.0,0.1624719798564911,1.0,0,2,0,0.0,0.0354112647473812,1.0,0,10,0,0.0973085560939225,0.4313484728336334,1.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.116,0.019,0.781,0.066,0.003,0.011,0.004,joy,0.428,0.043,0.44,0.067,0.011,0.007,0.004,neutral,0.07,0.799,0.008,0.113,0.003,0.001,0.006,anger,0.262,0.614,0.05,0.021,0.008,0.041,0.003,neutral,0.866,0.058,0.006,0.063,0.002,0.001,0.004,neutral,0.057,0.855,0.065,0.014,0.004,0.002,0.003,neutral,0.012,0.881,0.043,0.059,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2512463257.0_20_deltaless_thread.xml,0.0539276001145058,0.1773396730422973,1.0,0,3,0,0.0,0.3627527058124542,1.0,0,2,0,0.0,0.1517924666404724,1.0,0,4,0,0.0,0.3787102699279785,1.0,0,12,0,0.0,0.1740915328264236,1.0,0,11,0,0.0735747461058951,0.1157992631196975,1.0,0.0,5.0,0.0,0.0,0.1494376063346862,1.0,0.0,8.0,0.0,0.0,-0.0257142018526792,1.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.864,0.022,0.076,0.026,0.002,0.008,0.001,joy,0.021,0.003,0.969,0.002,0.001,0.001,0.004,neutral,0.242,0.463,0.07,0.199,0.011,0.008,0.007,neutral,0.854,0.058,0.007,0.067,0.009,0.002,0.003,neutral,0.937,0.027,0.007,0.021,0.002,0.004,0.002,neutral,0.064,0.469,0.283,0.109,0.043,0.019,0.013,neutral,0.026,0.744,0.198,0.021,0.005,0.003,0.003,joy,0.018,0.002,0.008,0.496,0.474,0.001,0.001,neutral,0.811,0.023,0.121,0.04,0.003,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2547064804.0_2_deltaless_thread.xml,0.0427869702885461,0.5207021236419678,1.0,0,30,0,0.092456074868403,0.5566951632499695,1.0,0,66,0,0.0563658339598332,0.4777154624462127,1.0,0,16,0,0.0396627494204973,0.1952214837074279,1.0,0,11,0,0.0329218787716775,0.5120471119880676,1.0,0,23,0,0.0393916610369653,0.2807560861110687,1.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.068,0.278,0.451,0.174,0.006,0.02,0.003,anger,0.142,0.531,0.096,0.078,0.141,0.009,0.003,neutral,0.235,0.494,0.066,0.139,0.013,0.045,0.009,anger,0.066,0.812,0.028,0.03,0.006,0.054,0.005,neutral,0.864,0.034,0.01,0.079,0.005,0.004,0.003,neutral,0.08,0.738,0.082,0.048,0.019,0.022,0.013,neutral,0.018,0.604,0.293,0.074,0.004,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2549309201.0_2_deltaless_thread.xml,0.0782349673173713,0.514716386795044,1.0,0,12,0,0.0934947749753671,0.5145256519317627,1.0,0,10,0,0.0643709936653275,0.3832289576530456,1.0,0,7,0,0.0,0.1824594885110855,1.0,0,1,0,0.0,0.0318582169711589,1.0,0,13,0,0.1836716834815652,0.5909394025802612,1.0,0.0,13.0,0.0,0.1318488807660831,0.4467913210391998,1.0,0.0,13.0,0.0,0.0787634653985835,0.3612587451934814,1.0,0.0,90.0,0.0,0.0593963066819982,0.2280895411968231,1.0,0.0,15.0,0.0,0.1617825140475224,0.6069412231445312,1.0,0.0,8.0,0.0,0.0,0.0313347019255161,1.0,0.0,3.0,0.0,0.0,0.1740801185369491,1.0,0.0,5.0,0.0,0.0,0.2226623594760894,1.0,0.0,11.0,0.0,0.0,0.1743903458118438,1.0,0.0,1.0,0.0,0.0,0.5493098497390747,1.0,0.0,2.0,0.0,0.0,0.0777813717722892,1.0,0.0,19.0,0.0,0.0,0.2828771770000458,1.0,0.0,13.0,0.0,0.0379667721541785,0.3750315904617309,1.0,0.0,37.0,0.0,0.0279268630315644,0.2817140519618988,1.0,0.0,7.0,0.0,0.1375436045558623,0.5901637673377991,1.0,0.0,10.0,0.0,anger,0.58,0.01,0.334,0.06,0.003,0.008,0.005,neutral,0.648,0.244,0.075,0.021,0.007,0.003,0.003,neutral,0.182,0.754,0.029,0.025,0.004,0.003,0.002,neutral,0.81,0.122,0.01,0.047,0.004,0.004,0.003,neutral,0.945,0.019,0.01,0.023,0.0,0.0,0.002,neutral,0.01,0.966,0.019,0.002,0.001,0.001,0.001,neutral,0.009,0.893,0.074,0.019,0.002,0.001,0.001,neutral,0.284,0.004,0.013,0.059,0.635,0.003,0.003,neutral,0.821,0.036,0.129,0.007,0.002,0.002,0.003,neutral,0.296,0.005,0.009,0.622,0.063,0.002,0.003,neutral,0.924,0.033,0.034,0.005,0.001,0.001,0.001,anger,0.066,0.728,0.092,0.045,0.059,0.006,0.004,neutral,0.876,0.042,0.022,0.051,0.002,0.002,0.004,neutral,0.912,0.02,0.055,0.01,0.002,0.002,0.001,neutral,0.883,0.029,0.008,0.077,0.001,0.001,0.001,neutral,0.937,0.022,0.032,0.005,0.001,0.001,0.002,neutral,0.022,0.633,0.314,0.021,0.005,0.002,0.003,0,anger,0.607,0.022,0.026,0.329,0.009,0.002,0.004,neutral,0.56,0.031,0.374,0.014,0.004,0.004,0.012,neutral,0.919,0.044,0.029,0.005,0.001,0.001,0.001,anger,0.533,0.427,0.028,0.005,0.003,0.002,0.002
91,2676326580.0_8_deltaless_thread.xml,0.1115571380001091,0.6136618256568909,1.0,0,37,0,0.0677029885473698,0.435683935880661,1.0,0,34,0,0.0,0.2946440577507019,1.0,0,12,0,0.160439739939612,0.3750749230384826,1.0,0,10,0,0.0562971575750713,0.3517051935195923,1.0,0,9,0,0.0455736127117526,0.4466311633586883,1.0,0.0,15.0,0.0,0.0,0.4928702116012573,1.0,0.0,15.0,0.0,0.0171961116921605,0.4238091111183166,1.0,0.0,33.0,0.0,0.0418860098955488,0.3599539399147033,1.0,0.0,25.0,0.0,0.0413825383400638,0.4568928778171539,1.0,0.0,20.0,0.0,0.1003291662477458,0.3520208597183227,1.0,0.0,35.0,0.0,0.065973030318776,0.4377946555614471,1.0,0.0,38.0,0.0,0.0124298818698433,0.343180388212204,1.0,0.0,28.0,0.0,0.133931231723151,0.6235479116439819,1.0,0.0,23.0,0.0,0.0354992869628678,0.4995847940444946,1.0,0.0,29.0,0.0,0.2210476578061757,0.6428367495536804,1.0,0.0,11.0,0.0,0.0669967754834896,0.670420229434967,1.0,0.0,20.0,0.0,0.0817680414659993,0.5673999190330505,1.0,0.0,32.0,0.0,0.0991462972075045,0.4548321068286896,1.0,0.0,69.0,0.0,,,,,,,neutral,0.236,0.097,0.541,0.11,0.007,0.006,0.004,neutral,0.743,0.082,0.09,0.076,0.002,0.004,0.002,anger,0.71,0.138,0.062,0.051,0.011,0.027,0.002,anger,0.031,0.895,0.009,0.036,0.002,0.024,0.003,neutral,0.749,0.126,0.026,0.047,0.014,0.024,0.014,anger,0.032,0.034,0.879,0.015,0.038,0.002,0.001,neutral,0.039,0.715,0.183,0.039,0.012,0.007,0.005,anger,0.761,0.011,0.032,0.051,0.141,0.003,0.002,anger,0.157,0.129,0.584,0.047,0.006,0.003,0.074,anger,0.972,0.007,0.008,0.007,0.004,0.001,0.001,anger,0.01,0.946,0.013,0.008,0.002,0.001,0.021,anger,0.351,0.457,0.028,0.15,0.006,0.005,0.003,neutral,0.77,0.133,0.069,0.017,0.004,0.002,0.005,anger,0.12,0.064,0.72,0.061,0.026,0.007,0.002,anger,0.329,0.592,0.024,0.04,0.01,0.003,0.002,anger,0.231,0.68,0.055,0.018,0.002,0.002,0.011,anger,0.035,0.45,0.453,0.045,0.009,0.002,0.005,0,neutral,0.34,0.115,0.098,0.349,0.073,0.02,0.006,anger,0.239,0.022,0.664,0.051,0.005,0.003,0.016,neutral,0.795,0.073,0.08,0.044,0.001,0.004,0.003,,,,,,,,
92,258580368.0_2_deltaless_thread.xml,0.103653181080524,0.623227059841156,1.0,0,115,0,0.219605491865551,0.6221661567687988,1.0,0,68,0,0.2107950895556368,0.6735602021217346,1.0,0,22,0,0.1430180494836733,0.6390320658683777,1.0,0,37,0,0.4078646280961736,0.6483974456787109,1.0,0,101,0,0.506606664618365,0.7908468842506409,1.0,0.0,163.0,0.0,0.1078586258729806,0.4659160375595093,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.131,0.013,0.578,0.251,0.012,0.012,0.003,neutral,0.608,0.223,0.034,0.073,0.021,0.038,0.003,neutral,0.053,0.463,0.05,0.154,0.259,0.013,0.008,neutral,0.317,0.104,0.207,0.158,0.206,0.004,0.003,neutral,0.506,0.26,0.044,0.088,0.078,0.019,0.004,neutral,0.155,0.577,0.059,0.054,0.009,0.138,0.009,neutral,0.051,0.595,0.067,0.109,0.007,0.163,0.008,neutral,0.048,0.007,0.067,0.107,0.652,0.114,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,295203779.0_9_deltaless_thread.xml,0.0666900813240059,0.6453382968902588,1.0,0,31,0,0.2302060902292568,0.8095064759254456,1.0,0,36,0,0.3383413644764763,0.7925601601600647,1.0,0,71,0,0.3526280767591765,0.8366106152534485,1.0,0,61,0,0.0188799692336009,0.3739196956157684,1.0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.159,0.027,0.742,0.064,0.002,0.005,0.002,anger,0.095,0.538,0.036,0.303,0.017,0.01,0.002,anger,0.335,0.298,0.262,0.065,0.008,0.029,0.003,neutral,0.483,0.263,0.121,0.088,0.013,0.029,0.003,neutral,0.768,0.125,0.021,0.078,0.004,0.003,0.001,neutral,0.145,0.606,0.205,0.032,0.003,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,363480636.0_2_deltaless_thread.xml,0.0,0.3300883173942566,1.0,0,5,0,0.0,0.0672162622213363,1.0,0,1,0,0.0,0.1017323285341262,1.0,0,6,0,0.1152155433779312,0.2418427169322967,1.0,0,4,0,0.0,0.226516917347908,1.0,0,2,0,0.0,0.1667989194393158,1.0,0.0,15.0,0.0,0.0180784164300879,0.1453273892402649,1.0,0.0,34.0,0.0,0.0655371030160566,0.575438916683197,1.0,0.0,62.0,0.0,0.260006567283004,0.2505128085613251,1.0,0.0,8.0,0.0,0.0,0.1295468658208847,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.39,0.018,0.303,0.267,0.003,0.017,0.003,neutral,0.455,0.077,0.085,0.346,0.027,0.006,0.003,neutral,0.112,0.838,0.008,0.035,0.001,0.002,0.004,neutral,0.566,0.034,0.238,0.124,0.014,0.018,0.005,neutral,0.754,0.139,0.021,0.064,0.013,0.006,0.002,neutral,0.033,0.806,0.091,0.058,0.007,0.002,0.002,sadness,0.27,0.173,0.108,0.119,0.086,0.223,0.021,anger,0.518,0.042,0.049,0.263,0.114,0.01,0.003,anger,0.032,0.027,0.863,0.02,0.004,0.001,0.053,neutral,0.095,0.002,0.015,0.647,0.238,0.002,0.002,anger,0.09,0.882,0.006,0.016,0.001,0.001,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,363480636.0_3_deltaless_thread.xml,0.0307583288703949,0.416057676076889,1.0,0,25,0,0.0,0.0559876859188079,1.0,0,5,1,0.0,0.1935948729515075,1.0,0,3,0,0.0,0.0889357253909111,1.0,0,3,0,0.0,0.2031706124544143,1.0,0,3,0,0.0,0.1585196703672409,1.0,0.0,2.0,0.0,0.0,0.2971833646297455,1.0,0.0,1.0,0.0,0.0416967378289824,0.212682694196701,1.0,0.0,8.0,0.0,0.0,0.2590481340885162,1.0,0.0,25.0,0.0,0.3640496511272217,0.6893052458763123,1.0,0.0,33.0,0.0,0.0337867055410644,0.3311440050601959,1.0,0.0,7.0,0.0,0.2330483176470229,0.6752375960350037,1.0,0.0,15.0,0.0,0.2116868933468536,0.634480357170105,1.0,0.0,8.0,0.0,0.0,0.4110381603240967,1.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.39,0.018,0.303,0.267,0.003,0.017,0.003,neutral,0.841,0.078,0.044,0.024,0.007,0.004,0.002,joy,0.187,0.179,0.036,0.58,0.004,0.002,0.013,joy,0.225,0.277,0.022,0.465,0.004,0.003,0.004,neutral,0.722,0.09,0.029,0.154,0.001,0.001,0.002,neutral,0.035,0.934,0.021,0.007,0.001,0.001,0.001,neutral,0.012,0.927,0.03,0.022,0.001,0.002,0.006,neutral,0.117,0.021,0.268,0.027,0.538,0.024,0.007,neutral,0.86,0.036,0.086,0.012,0.001,0.002,0.002,neutral,0.228,0.006,0.02,0.554,0.187,0.003,0.004,neutral,0.651,0.072,0.21,0.042,0.004,0.005,0.014,anger,0.12,0.533,0.027,0.308,0.005,0.004,0.003,neutral,0.528,0.301,0.077,0.064,0.026,0.002,0.004,neutral,0.477,0.211,0.086,0.213,0.008,0.003,0.002,anger,0.189,0.432,0.303,0.035,0.029,0.006,0.007,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,444945722.0_1_deltaless_thread.xml,0.1585263316021289,0.4710867404937744,1.0,0,22,0,0.0570065534192356,0.2645167112350464,1.0,0,16,0,0.0225487858304726,0.2419398427009582,1.0,0,25,0,0.0153395844542434,0.5112202763557434,1.0,0,26,0,0.0306698465735977,0.4718128740787506,1.0,0,24,0,0.3364628225373455,0.6060006022453308,1.0,0.0,32.0,0.0,0.2289997930935058,0.6082795858383179,1.0,0.0,35.0,0.0,0.0953475813355236,0.6121660470962524,1.0,0.0,60.0,0.0,0.1086681231521419,0.5524713397026062,1.0,0.0,54.0,0.0,0.0737475976652123,0.3465693295001983,1.0,0.0,31.0,0.0,0.0,0.3585624992847442,1.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.353,0.035,0.477,0.118,0.004,0.009,0.004,anger,0.38,0.433,0.154,0.015,0.01,0.003,0.005,neutral,0.078,0.645,0.023,0.245,0.002,0.004,0.003,neutral,0.357,0.307,0.027,0.295,0.002,0.009,0.004,neutral,0.543,0.07,0.011,0.365,0.003,0.003,0.005,neutral,0.301,0.624,0.051,0.011,0.006,0.003,0.004,neutral,0.006,0.83,0.061,0.099,0.002,0.002,0.001,joy,0.096,0.003,0.011,0.519,0.366,0.003,0.002,neutral,0.686,0.23,0.07,0.007,0.002,0.002,0.002,neutral,0.062,0.007,0.014,0.824,0.088,0.002,0.003,neutral,0.651,0.219,0.106,0.015,0.003,0.002,0.003,neutral,0.713,0.162,0.044,0.069,0.005,0.005,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
